xPosition,yPosition,zPosition,Steering,Throttle,BPE,VN_ax,VN_ay,Velocity,TimeStamp,sector,microsector,laps,delta,dist1,driver
20.187785847232355,35.629467240096794,0.0,-0.07158894586545685,0.0,0.0,-7.837705620796423,-10.79431250359756,19.55297656750644,0,1,1,0.0,0.0,0.0,Charlie
20.177714308408994,35.65238799148252,0.0,-0.07134980021555448,0.0,0.42196338570383046,-7.799834140594926,-10.805731435520357,19.539150488156203,1,1,1,0.0,0.001281189562841453,0.025033355672214208,Charlie
20.16765240739163,35.675310186768115,0.0,-0.07132440968828982,0.0,0.42322087340159026,-7.76286351349,-10.816802427976846,19.525301389872805,2,1,1,0.0,0.0012819657059756132,0.02503076678065491,Charlie
20.157600213175026,35.698233813652806,0.0,-0.07115222103575006,0.0,0.4244554180459711,-7.726787395686529,-10.827532198041743,19.511429692640167,3,1,1,0.0,0.0012827426237389378,0.025028142516835064,Charlie
20.147557794753965,35.721158859835846,0.0,-0.07105308939645884,0.0,0.42566743603212137,-7.691599443631867,-10.837927275108429,19.49753580881989,4,1,1,0.0,0.0012835202968075167,0.02502548294835169,Charlie
20.137525221123216,35.74408531301645,0.0,-0.07102694961543002,0.0,0.4268573318367923,-7.657293314750309,-10.847994005646438,19.48362014336943,5,1,1,0.0,0.0012842987062579908,0.025022788143351488,Charlie
20.127502561277538,35.76701316089387,0.0,-0.07090702466516052,0.0,0.4280254983172195,-7.623862668155213,-10.857738558036143,19.46968309405479,6,1,1,0.0,0.0012850778335487204,0.025020058170388076,Charlie
20.117489884211718,35.78994239116735,0.0,-0.07083397077609753,0.0,0.4291723170076759,-7.591301165339456,-10.86716692715287,19.45572505165781,7,1,1,0.0,0.0012858576605115199,0.02501729309848008,Charlie
20.10748725892052,35.81287299153611,0.0,-0.07070811958279141,0.0,0.4302981584055444,-7.559602470844953,-10.876284938758205,19.44174640017819,8,1,1,0.0,0.0012866381693434502,0.025014492997164878,Charlie
20.097494754398717,35.83580494969939,0.0,-0.07075686036579223,0.0,0.4314033822447755,-7.528760252912052,-10.885098253805502,19.427747517030515,9,1,1,0.0,0.0012874193425936836,0.025011657936451492,Charlie
20.087512439641085,35.85873825335645,0.0,-0.07072730422563242,0.0,0.4324883377609988,-7.498768184109453,-10.89361237274686,19.413728773236446,10,1,1,0.0,0.0012882011631488936,0.025008787986740333,Charlie
20.07754038364239,35.881672890206495,0.0,-0.0706265245226025,0.0,0.4335533639568298,-7.469619941945243,-10.901832639367468,19.399690533612034,11,1,1,0.0,0.0012889836142344175,0.025005883219044456,Charlie
20.0675786553974,35.90460884794881,0.0,-0.07053150961828993,0.0,0.43459878984388606,-7.441309209459873,-10.909764244982046,19.385633156950608,12,1,1,0.0,0.0012897666793887646,0.025002943704688918,Charlie
20.057627323900896,35.92754611428258,0.0,-0.07034990896981466,0.0,0.4356249346952841,-7.413829675801457,-10.917412232018973,19.371556996201043,13,1,1,0.0,0.0012905503424706479,0.024999969515636933,Charlie
20.04768645814763,35.95048467690707,0.0,-0.07021098372081946,0.0,0.4366321082750413,-7.387175036784224,-10.924781497905967,19.357462398641836,14,1,1,0.0,0.0012913345876358992,0.02499696072422758,Charlie
20.037756127132408,35.97342452352152,0.0,-0.07013358777755034,0.0,0.43762061107155265,-7.361338995430522,-10.931876798591954,19.34334970605089,15,1,1,0.0,0.0012921193993352573,0.024993917403314303,Charlie
20.02783639984997,35.99636564182517,0.0,-0.07002855822118195,0.0,0.438590734518453,-7.336315262497038,-10.93870275208836,19.329219254871276,16,1,1,0.0,0.001292904762303306,0.024990839626227834,Charlie
